bootstrap_index,accuracy,macro_f1,target_recall,target_miss_rate,ti_to_target_intrusion,metallic_to_target_intrusion
4374,0.0023364485981308323,-8.737471752166363e-05,0.08632138114209824,-0.08632138114209824,0.028513238289205708,0.05871212121212122
4375,0.008047767393561797,0.008809644467807298,0.11022576361221785,-0.11022576361221785,0.038017651052274275,0.04734848484848485
4376,0.0015576323987538758,0.0010633204212460907,0.08764940239043821,-0.08764940239043821,0.049558723693143236,0.04924242424242425
4377,-0.009086188992731023,-0.005390959508366655,0.11686586985391763,-0.11686586985391763,0.05702647657841141,0.047348484848484855
4378,-0.005451713395638658,-0.008048535756488487,0.06507304116865868,-0.06507304116865868,0.03462321792260693,0.030303030303030304
4379,-0.029335410176531667,-0.02755966867628738,0.08100929614873835,-0.08100929614873835,0.07264086897488119,0.07007575757575757
4380,-0.00856697819314641,-0.011538363723639441,0.11288180610889775,-0.11288180610889775,0.05634758995247793,0.08333333333333334
4381,0.003894080996884708,0.00033942713554424575,0.08100929614873838,-0.08100929614873838,0.025797691785471824,0.04924242424242424
4382,-0.019470404984423723,-0.020838315188695795,0.11420982735723768,-0.11420982735723768,0.05838424983027834,0.0606060606060606
4383,0.0051921079958462775,0.003348133441357944,0.08233731739707835,-0.08233731739707835,0.027155465037338764,0.058712121212121215
4384,0.010384215991692666,0.006522001019776143,0.11686586985391767,-0.11686586985391767,0.038017651052274275,0.056818181818181816
4385,-0.002076843198338526,-0.0023665823026433794,0.08233731739707835,-0.08233731739707835,0.04548540393754243,0.07575757575757576
4386,0.007009345794392534,0.0027986275666074625,0.07702523240371843,-0.07702523240371843,0.023761031907671423,0.03977272727272727
4387,0.0031152647975078254,-0.00030585114517126904,0.10756972111553782,-0.10756972111553782,0.029192124915139176,0.05871212121212121
4388,0.01791277258566981,0.013756076923571392,0.0916334661354582,-0.0916334661354582,0.011541072640868968,0.06439393939393939
4389,-0.009345794392523402,-0.00723914206607527,0.12881806108897742,-0.12881806108897742,0.06517311608961303,0.07007575757575758
4390,-0.0002596053997923435,-0.00510997948294271,0.05577689243027891,-0.05577689243027891,0.03190767141887305,0.04545454545454545
4391,-0.005711318795430964,-0.007618612023244912,0.07171314741035854,-0.07171314741035854,0.027834351663272236,0.04924242424242425
4392,-0.021547248182762175,-0.02290987023388717,0.06905710491367863,-0.06905710491367863,0.07060420909708079,0.05681818181818183
4393,0.019210799584631344,0.021956169185100127,0.1301460823373174,-0.1301460823373174,0.0373387644263408,0.03787878787878788
4394,-0.00025960539979238045,0.0026844478689803295,0.11022576361221781,-0.11022576361221781,0.04276985743380856,0.04924242424242424
4395,-0.020249221183800608,-0.022694035492017428,0.06241699867197873,-0.06241699867197873,0.05431093007467753,0.053030303030303025
4396,0.0007788161993769563,-0.0031487429955545285,0.07436918990703852,-0.07436918990703852,0.03462321792260692,0.03977272727272728
4397,0.011941848390446467,0.00690923175321867,0.06772908366533865,-0.06772908366533865,0.03326544467073999,0.06439393939393939
4398,-0.017912772585669774,-0.023543948528069403,0.06772908366533863,-0.06772908366533863,0.05227427019687712,0.04924242424242425
4399,0.023364485981308396,0.016143979505917432,0.07171314741035857,-0.07171314741035857,-0.0074677528852681585,0.03977272727272728
4400,0.0153167185877466,0.012447932057727873,0.10092961487383796,-0.10092961487383796,0.025797691785471824,0.054924242424242424
4401,0.0038940809968847447,0.002362559544289581,0.08764940239043824,-0.08764940239043824,0.05091649694501018,0.04545454545454545
4402,-0.01090342679127724,-0.012644682144622185,0.09960159362549799,-0.09960159362549799,0.048200950441276307,0.028409090909090908
4403,0.022326064382139132,0.02291763108319907,0.11952191235059761,-0.11952191235059761,0.033944331296673465,0.05303030303030303
4404,0.023883696780893082,0.02244603014208694,0.08897742363877821,-0.08897742363877821,0.016972165648336732,0.03409090909090909
4405,0.0,0.003537776611810539,0.1075697211155378,-0.1075697211155378,0.042769857433808546,0.03787878787878788
4406,0.030373831775700893,0.025121898125074333,0.07436918990703856,-0.07436918990703856,0.0013577732518669366,0.020833333333333332
4407,0.029595015576323973,0.030383559716314235,0.10756972111553786,-0.10756972111553786,0.02443991853360489,0.03977272727272727
4408,-0.0012980269989615694,-0.0008664889050720159,0.11420982735723768,-0.11420982735723768,0.051595383570943655,0.05871212121212122
4409,0.026998961578400798,0.02670415291523402,0.10756972111553786,-0.10756972111553786,0.02104548540393755,0.032196969696969696
4410,-0.02050882658359295,-0.020719020204070165,0.09561752988047807,-0.09561752988047807,0.048879837067209775,0.056818181818181816
4411,0.004153686396677014,0.001670220003741174,0.09163346613545816,-0.09163346613545816,0.03190767141887305,0.06628787878787878
4412,0.02647975077881622,0.020773431450182955,0.0849933598937583,-0.0849933598937583,0.0013577732518669366,0.03598484848484848
4413,0.006749740394600227,0.012450334818041956,0.1341301460823373,-0.1341301460823373,0.03394433129667345,0.03598484848484849
4414,-0.005192107995846351,-0.0007442545746139487,0.10092961487383796,-0.10092961487383796,0.04684317718940936,0.03787878787878787
4415,-0.009865005192107978,-0.008913572417594273,0.08764940239043824,-0.08764940239043824,0.04955872369314324,0.06439393939393939
4416,0.01090342679127724,0.012443793453421873,0.10092961487383796,-0.10092961487383796,0.03665987780040733,0.034090909090909095
4417,0.018691588785046693,0.017985627334551297,0.08366533864541832,-0.08366533864541832,0.021045485403937542,0.02840909090909091
4418,-0.039460020768432025,-0.03919587914654402,0.09694555112881804,-0.09694555112881804,0.06245756958587916,0.0928030303030303
4419,-0.00025960539979226943,-0.0017282592341412901,0.07171314741035854,-0.07171314741035854,0.03190767141887305,0.05492424242424242
4420,0.009086188992731059,0.003093377163843799,0.09827357237715802,-0.09827357237715802,0.024439918533604887,0.045454545454545456
4421,-0.005970924195223308,-0.005821996324422855,0.08100929614873838,-0.08100929614873838,0.042769857433808546,0.05113636363636364
4422,-0.009605399792315672,-0.004396178943966859,0.11288180610889775,-0.11288180610889775,0.06381534283774609,0.056818181818181816
4423,0.010903426791277204,0.007931210084677454,0.0849933598937583,-0.0849933598937583,0.027834351663272236,0.032196969696969696
4424,-0.03504672897196256,-0.03226655341386423,0.08366533864541836,-0.08366533864541836,0.0943652410047522,0.06439393939393939
4425,0.007528556593977183,0.00404463220243471,0.08366533864541836,-0.08366533864541836,0.036659877800407324,0.05113636363636364
4426,0.016355140186915862,0.011026259033248276,0.08366533864541832,-0.08366533864541832,0.011541072640868974,0.05113636363636364
4427,0.020768431983385294,0.015297905937177059,0.09561752988047807,-0.09561752988047807,0.012219959266802449,0.05303030303030304
4428,0.0005192107995846499,-0.004097658822521592,0.08632138114209824,-0.08632138114209824,0.0461642905634759,0.06818181818181818
4429,0.03400830737279337,0.030643175216059266,0.08233731739707832,-0.08233731739707832,0.0013577732518669412,0.02272727272727273
4430,0.012201453790238773,0.012804354548221522,0.11420982735723773,-0.11420982735723773,0.0441276306856755,0.04166666666666668
4431,-0.008047767393561759,-0.008087822546111326,0.07171314741035854,-0.07171314741035854,0.04887983706720977,0.045454545454545456
4432,0.0005192107995846499,-0.0060287306483327585,0.07702523240371843,-0.07702523240371843,0.03801765105227426,0.05303030303030303
4433,0.02336448598130843,0.021382293484450903,0.059760956175298786,-0.059760956175298786,0.005431093007467751,0.02651515151515151
4434,0.011682242990654198,0.00955962328720709,0.11686586985391767,-0.11686586985391767,0.04412763068567549,0.05113636363636363
4435,-0.0025960539979231387,-0.002441293712238298,0.12084993359893755,-0.12084993359893755,0.06449422946367957,0.04356060606060606
4436,0.018691588785046693,0.01465511472487476,0.06507304116865868,-0.06507304116865868,0.0264765784114053,0.06628787878787878
4437,0.0036344755970924014,0.006362341736939429,0.150066401062417,-0.150066401062417,0.05295315682281059,0.05113636363636364
4438,0.004932502596054007,0.0052766451975695405,0.12749003984063745,-0.12749003984063745,0.038696537678207736,0.04734848484848485
4439,-0.0015576323987538387,-0.0043069577015993525,0.07304116865869852,-0.07304116865869852,0.03122878479293958,0.06439393939393939
4440,0.022326064382139094,0.017142910221405277,0.05710491367861884,-0.05710491367861884,0.011541072640868977,0.02840909090909091
4441,0.009086188992731023,0.0066792665710631765,0.1035856573705179,-0.1035856573705179,0.026476578411405296,0.04734848484848485
4442,-0.005192107995846314,-0.007747048889040653,0.07304116865869854,-0.07304116865869854,0.031228784792939588,0.07196969696969698
4443,-0.01272066458982346,-0.016471654945745578,0.08632138114209824,-0.08632138114209824,0.04955872369314324,0.056818181818181816
4444,-0.005451713395638695,-0.0038920178459198227,0.09960159362549799,-0.09960159362549799,0.05159538357094365,0.03219696969696969
4445,0.025960539979231496,0.02613657718368345,0.14077025232403714,-0.14077025232403714,0.025797691785471834,0.054924242424242424
4446,-0.007009345794392496,-0.010862247307804237,0.050464807436918946,-0.050464807436918946,0.02443991853360489,0.032196969696969696
4447,0.0046728971962616645,0.001031982159785616,0.0690571049136786,-0.0690571049136786,0.02240325865580448,0.06439393939393939
4448,0.0015576323987539498,-0.0025480955464031916,0.0942895086321381,-0.0942895086321381,0.031907671418873046,0.03977272727272727
4449,0.032191069574247146,0.027128715477589587,0.08233731739707835,-0.08233731739707835,0.006788866259334688,0.0018939393939393923
4450,0.012461059190031118,0.009883963552603792,0.09827357237715806,-0.09827357237715806,0.008825526137135102,0.041666666666666664
4451,0.0012980269989615694,0.0044355041724773265,0.12749003984063742,-0.12749003984063742,0.04480651731160897,0.04356060606060605
4452,0.0020768431983385627,0.0014547337729836258,0.07038512616201857,-0.07038512616201857,0.02240325865580448,0.056818181818181816
4453,0.012201453790238811,0.013262388464138852,0.10491367861885792,-0.10491367861885792,0.038017651052274275,0.04734848484848485
4454,0.033748701973001026,0.03268072954911638,0.09960159362549803,-0.09960159362549803,0.015614392396469787,0.00946969696969698
4455,0.02128764278296987,0.01978692144917264,0.09561752988047811,-0.09561752988047811,0.0176510522742702,0.03598484848484849
4456,-0.020249221183800608,-0.02114810752383352,0.12616201859229748,-0.12616201859229748,0.06924643584521385,0.0606060606060606
4457,-0.007788161993769453,-0.00565407164318273,0.11022576361221781,-0.11022576361221781,0.061778682959945694,0.060606060606060615
4458,-0.024922118380062308,-0.023981804347701252,0.08632138114209824,-0.08632138114209824,0.07739307535641549,0.06628787878787878
4459,-0.007788161993769416,-0.007989164217858632,0.11022576361221781,-0.11022576361221781,0.05023761031907672,0.07954545454545454
4460,-0.0025960539979232125,-0.0026257416101411746,0.09694555112881802,-0.09694555112881802,0.03801765105227427,0.056818181818181816
4461,0.02673935617860849,0.02440368257181913,0.0929614873837981,-0.0929614873837981,0.0088255261371351,0.02651515151515152
4462,0.0031152647975077885,0.0006515927581782396,0.059760956175298786,-0.059760956175298786,0.039375424304141204,0.06628787878787878
4463,0.022585669781931477,0.023426325534090298,0.12616201859229748,-0.12616201859229748,0.01832993890020367,0.043560606060606064
4464,0.0036344755970924014,0.004301061387360934,0.09163346613545813,-0.09163346613545813,0.0264765784114053,0.04924242424242425
4465,0.005970924195223233,0.0016314108382389596,0.0849933598937583,-0.0849933598937583,0.0264765784114053,0.06439393939393939
4466,0.023104880581516052,0.024948652683448036,0.1248339973439575,-0.1248339973439575,0.019687712152070606,0.0303030303030303
4467,0.03322949117341641,0.02720298252276132,0.0690571049136786,-0.0690571049136786,0.0074677528852681585,0.013257575757575754
4468,0.0031152647975077885,-0.0022767647596811935,0.100929614873838,-0.100929614873838,0.04412763068567549,0.0625
4469,0.011163032191069585,0.011661278132896339,0.11553784860557766,-0.11553784860557766,0.038017651052274275,0.03787878787878788
4470,-0.013499480789200454,-0.01863815038018372,0.08100929614873838,-0.08100929614873838,0.038017651052274275,0.06628787878787878
4471,-0.00674974039460019,-0.011153562364099293,0.09030544488711816,-0.09030544488711816,0.0461642905634759,0.04356060606060606
4472,0.018951194184839076,0.015185598705375428,0.10491367861885792,-0.10491367861885792,0.025118805159538366,0.06818181818181818
4473,-0.0044132917964693945,-0.00573360200699365,0.0849933598937583,-0.0849933598937583,0.05227427019687712,0.04734848484848485
4474,-0.007268951194184877,-0.007225483880852128,0.1035856573705179,-0.1035856573705179,0.03869653767820774,0.04924242424242425
4475,0.0142782969885773,0.010502692284246051,0.07835325365205843,-0.07835325365205843,0.014935505770536326,0.03787878787878789
4476,0.027777777777777752,0.024728385523846264,0.08632138114209827,-0.08632138114209827,0.014935505770536322,0.04166666666666667
4477,0.01401869158878503,0.01712538902749905,0.1381142098273572,-0.1381142098273572,0.033265444670739976,0.04356060606060606
4478,0.02933541017653163,0.02515152723142955,0.09960159362549803,-0.09960159362549803,0.006109979633401222,0.051136363636363626
4479,0.02232606438213917,0.019862982096394588,0.09561752988047807,-0.09561752988047807,0.023082145281737954,0.009469696969696966
4480,-0.017133956386292854,-0.019337804485677085,0.08632138114209827,-0.08632138114209827,0.05363204344874406,0.06628787878787878
4481,-0.0064901349948078835,-0.0053003492802043235,0.0849933598937583,-0.0849933598937583,0.0441276306856755,0.043560606060606064
4482,0.0015576323987539127,-0.003506673171715824,0.08100929614873838,-0.08100929614873838,0.03326544467073998,0.04734848484848484
4483,0.00726895119418484,-0.0009442072013086111,0.07436918990703856,-0.07436918990703856,0.02308214528173795,0.04734848484848485
4484,0.01272066458982346,0.007124409936457132,0.059760956175298786,-0.059760956175298786,0.016972165648336725,0.056818181818181816
4485,-0.0005192107995845759,-0.004016538400919756,0.08632138114209827,-0.08632138114209827,0.02308214528173795,0.04545454545454545
4486,0.007009345794392534,0.006357293963547635,0.047808764940239,-0.047808764940239,0.031228784792939574,0.024621212121212124
4487,0.019210799584631382,0.015916749588436103,0.09960159362549803,-0.09960159362549803,0.024439918533604884,0.03787878787878787
4488,0.02414330218068539,0.02532653304499129,0.09827357237715799,-0.09827357237715799,0.019687712152070606,0.02083333333333334
